,playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,nameFull
15726,skidmro01,1945.0,10.0,30.0,USA,IL,Decatur,,,,,,,Roe,Skidmore,Robert Roe,188.0,75.0,R,R,1970-09-17,1970-09-17,skidr101,skidmro01,Roe Skidmore
15727,skiffbi01,1895.0,10.0,16.0,USA,NY,New Rochelle,1976.0,12.0,25.0,USA,NY,Bronxville,Bill,Skiff,William Franklin,170.0,70.0,R,R,1921-05-17,1926-09-26,skifb101,skiffbi01,Bill Skiff
15728,skinnal01,,,,,,,,,,,,,Al,Skinner,Alexander,,,,,1884-07-12,1884-07-16,skina101,skinnal01,Al Skinner
15729,skinnbo01,1931.0,10.0,3.0,USA,CA,La Jolla,,,,,,,Bob,Skinner,Robert Ralph,190.0,76.0,L,R,1954-04-13,1966-09-24,skinb101,skinnbo01,Bob Skinner
15730,skinnca01,1897.0,6.0,25.0,USA,GA,Douglasville,1944.0,8.0,4.0,USA,GA,Douglasville,Camp,Skinner,Elisha Harrison,165.0,71.0,L,R,1922-05-02,1923-05-06,skinc102,skinnca01,Camp Skinner
15731,skinnjo01,1961.0,2.0,21.0,USA,CA,La Jolla,,,,,,,Joel,Skinner,Joel Patrick,198.0,76.0,R,R,1983-06-12,1991-09-22,skinj001,skinnjo01,Joel Skinner
15732,skipwky01,1990.0,3.0,1.0,USA,CA,Riverside,,,,,,,Kyle,Skipworth,Kyle Trent,230.0,76.0,L,R,2013-04-10,2013-05-11,skipk001,skipwky01,Kyle Skipworth
15733,skizalo01,1932.0,6.0,2.0,USA,IL,Chicago,,,,,,,Lou,Skizas,Louis Peter,175.0,71.0,R,R,1956-04-19,1959-04-30,skizl101,skizalo01,Lou Skizas
15734,skokcr01,1947.0,9.0,1.0,USA,NY,Dobbs Ferry,,,,,,,Craig,Skok,Craig Richard,190.0,72.0,R,L,1973-05-04,1979-07-29,skokc101,skokcr01,Craig Skok
15735,skopejo01,1880.0,5.0,8.0,USA,IL,Chicago,1912.0,10.0,20.0,USA,IL,Chicago,John,Skopec,John S.,190.0,70.0,R,L,1901-04-25,1903-09-11,skopj101,skopejo01,John Skopec
15736,skowrbi01,1930.0,12.0,18.0,USA,IL,Chicago,2012.0,4.0,27.0,USA,IL,Arlington Heights,Bill,Skowron,William Joseph,195.0,71.0,R,R,1954-04-13,1967-10-01,skowb101,skowrbi01,Bill Skowron
15737,skrmema01,1972.0,11.0,6.0,USA,MS,Biloxi,,,,,,,Matt,Skrmetta,Matthew Leland,220.0,75.0,B,R,2000-06-06,2000-09-27,skrmm001,skrmema01,Matt Skrmetta
15738,skubebo01,1957.0,10.0,8.0,USA,CA,Northridge,,,,,,,Bob,Skube,Robert Jacob,180.0,72.0,L,L,1982-09-17,1983-05-29,skubb101,skubebo01,Bob Skube
15739,sladear01,1859.0,10.0,28.0,USA,MA,Dracut,1914.0,2.0,28.0,USA,MA,Dracut,Art,Sladen,Arthur W.,,,,,1884-08-22,1884-08-25,slada101,sladear01,Art Sladen
15740,sladego01,1904.0,10.0,9.0,USA,UT,Salt Lake City,1974.0,1.0,2.0,USA,CA,Long Beach,Gordon,Slade,Gordon Leigh,160.0,70.0,R,R,1930-04-21,1935-09-10,sladg101,sladego01,Gordon Slade
15741,slaglji01,1873.0,7.0,11.0,USA,PA,Worthville,1956.0,5.0,10.0,USA,IL,Chicago,Jimmy,Slagle,James Franklin,144.0,67.0,L,R,1899-04-17,1908-10-03,slagj102,slaglji01,Jimmy Slagle
15742,slagljo01,,,,USA,IN,Lawrence,,,,,,,John,Slagle,John A.,175.0,70.0,L,R,1891-04-30,1891-04-30,slagj101,slagljo01,John Slagle
15743,slaglro01,1953.0,11.0,4.0,USA,KS,Wichita,,,,,,,Roger,Slagle,Roger Lee,190.0,75.0,R,R,1979-09-07,1979-09-07,slagr101,slaglro01,Roger Slagle
15744,slaglwa01,1878.0,12.0,15.0,USA,OH,Kenton,1974.0,6.0,14.0,USA,CA,San Gabriel,Walt,Slagle,Walter Jennings,165.0,72.0,B,R,1910-05-04,1910-05-04,slagw101,slaglwa01,Walt Slagle
15745,slamaan01,1984.0,1.0,6.0,USA,CA,Orange,,,,,,,Anthony,Slama,Anthony Thomas,195.0,75.0,R,R,2010-07-21,2011-06-04,slama001,slamaan01,Anthony Slama
15746,slapncy01,1886.0,3.0,23.0,USA,IA,Cedar Rapids,1979.0,10.0,20.0,USA,IA,Cedar Rapids,Cy,Slapnicka,Cyril Charles,165.0,70.0,B,R,1911-09-26,1918-08-08,slapc101,slapncy01,Cy Slapnicka
15747,slappjo01,1898.0,8.0,8.0,USA,GA,Albany,1957.0,6.0,10.0,USA,GA,Marietta,John,Slappey,John Henry,170.0,76.0,L,L,1920-08-23,1920-10-02,slapj101,slappjo01,John Slappey
15748,slatedo01,1980.0,2.0,4.0,USA,CA,Venice,,,,,,,Doug,Slaten,Douglas,215.0,77.0,L,L,2006-09-04,2012-06-25,slatd001,slatedo01,Doug Slaten
15749,slatoji01,1950.0,6.0,19.0,USA,CA,Long Beach,,,,,,,Jim,Slaton,James Michael,185.0,72.0,R,R,1971-04-14,1986-09-28,slatj001,slatoji01,Jim Slaton
15750,slattja01,1878.0,1.0,6.0,USA,MA,South Boston,1949.0,7.0,17.0,USA,MA,Boston,Jack,Slattery,John Thomas,191.0,74.0,R,R,1901-09-28,1909-09-29,slatj101,slattja01,Jack Slattery
15751,slattmi01,1866.0,11.0,26.0,USA,MA,Boston,1904.0,10.0,16.0,USA,MA,Boston,Mike,Slattery,Michael J.,210.0,74.0,L,L,1884-04-17,1891-07-23,slatm101,slattmi01,Mike Slattery
15752,slattph01,1893.0,2.0,25.0,USA,IA,Harper,1968.0,3.0,2.0,USA,CA,Long Beach,Phil,Slattery,Philip Richard,160.0,71.0,R,L,1915-09-16,1915-09-25,slatp101,slattph01,Phil Slattery
15753,slaugba01,1884.0,10.0,6.0,USA,DE,Smyrna,1961.0,5.0,17.0,USA,PA,Philadelphia,Barney,Slaughter,Byron Atkins,165.0,71.0,R,R,1910-08-09,1910-10-11,slaub101,slaugba01,Barney Slaughter
15754,slaugdo01,1958.0,9.0,11.0,USA,CA,Long Beach,,,,,,,Don,Slaught,Donald Martin,190.0,73.0,R,R,1982-07-06,1997-05-19,slaud001,slaugdo01,Don Slaught
15755,slaugen01,1916.0,4.0,27.0,USA,NC,Roxboro,2002.0,8.0,12.0,USA,NC,Durham,Enos,Slaughter,Enos Bradsher,180.0,69.0,L,R,1938-04-19,1959-09-29,slaue101,slaugen01,Enos Slaughter
15756,slaugst01,1941.0,11.0,18.0,USA,IL,Danville,,,,,,,Sterling,Slaughter,Sterling Feore,165.0,71.0,R,R,1964-04-19,1964-09-13,slaus101,slaugst01,Sterling Slaughter
15757,slaybbi01,1948.0,2.0,21.0,USA,CA,Hollywood,2015.0,3.0,25.0,USA,CA,Los Angeles,Bill,Slayback,William Grover,200.0,76.0,R,R,1972-06-26,1974-10-02,slayb101,slaybbi01,Bill Slayback
15758,slaybsc01,1901.0,10.0,5.0,USA,KY,Paducah,1979.0,11.0,30.0,USA,OH,Cincinnati,Scottie,Slayback,Elbert,165.0,68.0,R,R,1926-09-26,1926-09-26,slays102,slaybsc01,Scottie Slayback
15759,slaytst01,1902.0,4.0,26.0,USA,VT,Barre,1984.0,12.0,20.0,USA,NH,Manchester,Steve,Slayton,Foster Herbert,163.0,72.0,R,R,1928-07-21,1928-07-28,slays101,slaytst01,Steve Slayton
15760,sleatlo01,1926.0,9.0,8.0,USA,MO,St. Louis,2013.0,3.0,25.0,USA,MD,Timonium,Lou,Sleater,Louis Mortimer,185.0,71.0,L,L,1950-04-25,1958-09-28,sleal101,sleatlo01,Lou Sleater
15761,sledgte01,1977.0,3.0,18.0,USA,NC,Fayetteville,,,,,,,Terrmel,Sledge,Terrmel,185.0,72.0,L,L,2004-04-06,2007-10-01,sledt001,sledgte01,Terrmel Sledge
15762,sloanbr01,1914.0,10.0,4.0,USA,OK,McAlester,1973.0,9.0,24.0,USA,OK,Oklahoma City,Bruce,Sloan,Bruce Adams,195.0,69.0,L,L,1944-04-29,1944-10-01,sloab101,sloanbr01,Bruce Sloan
15763,sloanto01,1890.0,12.0,24.0,USA,TN,Madisonville,1956.0,9.0,12.0,USA,OH,Akron,Tod,Sloan,Yale Yeastman,175.0,72.0,L,R,1913-09-22,1919-07-10,sloat101,sloanto01,Tod Sloan
15764,sloatle01,1918.0,12.0,1.0,USA,IL,Nokomis,2003.0,4.0,18.0,USA,MN,St. Paul,Lefty,Sloat,Dwain Clifford,168.0,72.0,R,L,1948-04-24,1949-05-13,sloal101,sloatle01,Lefty Sloat
15765,slocubr01,1981.0,3.0,27.0,USA,NY,New Rochelle,,,,,,,Brian,Slocum,Brian John,215.0,74.0,R,R,2006-04-22,2008-07-08,slocb001,slocubr01,Brian Slocum
15766,slocuhe01,1966.0,6.0,7.0,USA,NY,Jamaica,,,,,,,Heathcliff,Slocumb,Heath,180.0,75.0,R,R,1991-04-11,2000-09-26,sloch001,slocuhe01,Heathcliff Slocumb
15767,slocuro01,1945.0,7.0,2.0,USA,CA,Modesto,1988.0,8.0,25.0,USA,CA,Los Angeles,Ron,Slocum,Ronald Reece,185.0,74.0,R,R,1969-09-08,1971-04-18,slocr101,slocuro01,Ron Slocum
15768,sloweke01,1984.0,5.0,4.0,USA,TX,Conroe,,,,,,,Kevin,Slowey,Kevin Michael,200.0,75.0,R,R,2007-06-01,2014-06-14,slowk001,sloweke01,Kevin Slowey
15769,slusajo01,1966.0,12.0,19.0,USA,IN,Indianapolis,,,,,,,Joe,Slusarski,Joseph Andrew,195.0,76.0,R,R,1991-04-11,2001-06-21,slusj001,slusajo01,Joe Slusarski
15770,smajscr01,1962.0,6.0,19.0,USA,TX,Houston,,,,,,,Craig,Smajstrla,Craig Lee,165.0,69.0,B,R,1988-09-06,1988-09-27,smajc001,smajscr01,Craig Smajstrla
15771,smallaa01,1971.0,11.0,23.0,USA,CA,Oxnard,,,,,,,Aaron,Small,Aaron James,200.0,77.0,R,R,1994-06-11,2006-06-15,smala001,smallaa01,Aaron Small
15772,smallch01,1905.0,10.0,24.0,USA,ME,Auburn,1953.0,1.0,14.0,USA,ME,Auburn,Charlie,Small,Charles Albert,180.0,71.0,L,R,1930-07-07,1930-09-25,smalc101,smallch01,Charlie Small
15773,smallha01,1953.0,7.0,31.0,USA,GA,Atlanta,2010.0,3.0,3.0,USA,GA,Atlanta,Hank,Small,George Henry,205.0,75.0,R,R,1978-09-27,1978-09-27,smalh101,smallha01,Hank Small
15774,smallji01,1937.0,3.0,8.0,USA,OR,Portland,,,,,,,Jim,Small,James Arthur Patrick,180.0,73.0,L,L,1955-06-22,1958-09-27,smalj101,smallji01,Jim Small
15775,smallma01,1967.0,11.0,12.0,USA,OR,Portland,2013.0,10.0,22.0,USA,WA,Edmonds,Mark,Small,Mark Allan,205.0,75.0,R,R,1996-04-05,1996-09-03,smalm001,smallma01,Mark Small
15776,smallro01,1926.0,6.0,9.0,USA,MO,Springfield,2011.0,10.0,22.0,USA,AZ,Sahuarita,Roy,Smalley,Roy Frederick,190.0,75.0,R,R,1948-04-20,1958-04-21,smalr101,smallro01,Roy Smalley
15777,smallro02,1952.0,10.0,25.0,USA,CA,Los Angeles,,,,,,,Roy,Smalley,Roy Frederick,185.0,73.0,B,R,1975-04-30,1987-10-04,smalr001,smallro02,Roy Smalley
15778,smallwa01,1893.0,4.0,24.0,USA,MD,Dayton,1967.0,4.0,29.0,USA,MD,Baltimore,Walt,Smallwood,Walter Clayton,190.0,74.0,R,R,1917-09-19,1919-08-15,smalw101,smallwa01,Walt Smallwood
15779,smallwi01,1871.0,6.0,27.0,USA,CA,Oakland,1891.0,10.0,11.0,USA,MI,Bay City,Will,Smalley,William Darwin,,,R,R,1890-04-19,1891-04-30,smalw102,smallwi01,Will Smalley
15780,smartjd01,1973.0,11.0,12.0,USA,TX,San Saba,,,,,,,J. D.,Smart,Jon David,185.0,74.0,R,R,1999-04-06,2001-06-30,smarj001,smartj.01,J. D. Smart
15781,smazajo01,1923.0,7.0,7.0,USA,MI,Detroit,1979.0,5.0,30.0,USA,MI,Royal Oak,Joe,Smaza,Joseph Paul,175.0,71.0,L,L,1946-09-18,1946-09-21,smazj101,smazajo01,Joe Smaza
15782,smilebi01,1856.0,,,USA,MD,Baltimore,1884.0,7.0,11.0,USA,MD,Baltimore,Bill,Smiley,William B.,,,,,1874-10-13,1882-09-30,smilb101,smilebi01,Bill Smiley
15783,smilejo01,1965.0,3.0,17.0,USA,PA,Phoenixville,,,,,,,John,Smiley,John Patrick,180.0,76.0,L,L,1986-09-01,1997-08-30,smilj001,smilejo01,John Smiley
15784,smith01,,,,,,,,,,,,,,Smith,,,,,,1884-06-05,1884-06-05,smitu101,smith01,
15785,smithal01,1871.0,,,USA,NY,New York,1919.0,7.0,9.0,USA,NY,New York,Aleck,Smith,Alexander Benjamin,,,,R,1897-04-23,1906-10-05,smita105,smithal01,Aleck Smith
15786,smithal02,1903.0,12.0,13.0,USA,PA,Norristown,1995.0,8.0,11.0,USA,CA,San Diego,Al,Smith,Alfred Kendricks,170.0,72.0,R,R,1926-06-18,1926-06-18,smita103,smithal02,Al Smith
15787,smithal03,1907.0,10.0,12.0,USA,IL,Belleville,1977.0,4.0,28.0,USA,TX,Brownsville,Al,Smith,Alfred John,180.0,71.0,L,L,1934-05-05,1945-09-15,smita104,smithal03,Al Smith
15788,smithal04,1928.0,2.0,7.0,USA,MO,Kirkwood,2002.0,1.0,3.0,USA,IN,Hammond,Al,Smith,Alphonse Eugene,189.0,72.0,R,R,1953-07-10,1964-10-04,smita102,smithal04,Al Smith
15789,smithar01,1906.0,6.0,21.0,USA,MA,Boston,1995.0,11.0,22.0,USA,CT,Norwalk,Art,Smith,Arthur Laird,175.0,72.0,R,R,1932-06-09,1932-06-20,smita101,smithar01,Art Smith
15790,smithbe01,1941.0,9.0,4.0,USA,LA,Ponchatoula,,,,,,,Bernie,Smith,Calvin Bernard,164.0,69.0,R,R,1970-07-31,1971-04-28,smitb105,smithbe01,Bernie Smith
15791,smithbi01,,,,USA,MD,Baltimore,,,,,,,Bill,Smith,William J.,,,,,1873-04-14,1873-07-11,smitb113,smithbi01,Bill Smith
15792,smithbi02,1865.0,,,USA,OH,Cleveland,1886.0,8.0,9.0,CAN,ON,Toronto,Bill,Smith,William E.,178.0,71.0,,,1884-09-17,1884-09-17,smitb107,smithbi02,Bill Smith
15793,smithbi03,1861.0,4.0,,USA,LA,New Orleans,1928.0,5.0,24.0,USA,LA,New Orleans,Billy,Smith,Frederick William,152.0,68.0,,R,1886-07-06,1886-09-13,schmb104,smithbi03,Billy Smith
15794,smithbi04,1934.0,6.0,8.0,USA,DC,Washington,1997.0,3.0,30.0,USA,MD,Clinton,Bill,Smith,William Garland,190.0,72.0,L,L,1958-09-13,1962-09-28,smitb112,smithbi04,Bill Smith
15795,smithbi05,1953.0,7.0,14.0,USA,LA,Hodge,,,,,,,Billy,Smith,Billy Edward,185.0,74.0,B,R,1975-04-13,1981-09-24,smitb101,smithbi05,Billy Smith
15796,smithbi06,1954.0,9.0,13.0,USA,TX,La Marque,,,,,,,Billy,Smith,Billy Lavern,200.0,79.0,R,R,1981-06-09,1981-10-03,smitb102,smithbi06,Billy Smith
15797,smithbo01,1890.0,7.0,19.0,USA,VT,Woodbury,1965.0,12.0,27.0,USA,CA,West Los Angeles,Bob,Smith,Robert Ashley,160.0,71.0,R,R,1913-04-19,1915-04-19,smitb103,smithbo01,Bob Smith
15798,smithbo02,1895.0,4.0,22.0,USA,TN,Rogersville,1987.0,7.0,19.0,USA,GA,Waycross,Bob,Smith,Robert Eldridge,175.0,70.0,R,R,1923-04-19,1937-08-06,smitb110,smithbo02,Bob Smith
15799,smithbo03,1931.0,2.0,1.0,USA,NH,Woodsville,2013.0,4.0,1.0,USA,GA,Augusta,Bob,Smith,Robert Gilchrist,190.0,73.0,R,L,1955-04-29,1959-09-23,smitb109,smithbo03,Bob Smith
15800,smithbo04,1934.0,5.0,28.0,USA,OR,Hood River,,,,,,,Bobby,Smith,Bobby Gene,180.0,71.0,R,R,1957-04-16,1965-07-17,smitb104,smithbo04,Bobby Smith
15801,smithbo05,1928.0,5.0,13.0,USA,MO,Clarence,2003.0,6.0,23.0,USA,MO,Clarence,Bob,Smith,Robert Walkup,185.0,72.0,R,L,1958-04-22,1959-09-27,smitb108,smithbo05,Bob Smith
15802,smithbo06,1974.0,5.0,10.0,USA,CA,Oakland,,,,,,,Bob,Smith,Robert Eugene,190.0,75.0,R,R,1998-03-31,2002-05-06,smitr003,smithbo06,Bob Smith
15803,smithbr01,1955.0,8.0,11.0,USA,GA,Marietta,,,,,,,Bryn,Smith,Bryn Nelson,200.0,74.0,R,R,1981-09-08,1993-06-01,smitb001,smithbr01,Bryn Smith
15804,smithbr02,1959.0,5.0,2.0,USA,NC,Charlotte,,,,,,,Brick,Smith,Brick Dudley,225.0,76.0,R,R,1987-09-13,1988-04-23,smitb002,smithbr02,Brick Smith
15805,smithbr03,1972.0,7.0,19.0,USA,NC,Salisbury,,,,,,,Brian,Smith,Randall Brian,185.0,71.0,R,R,2000-09-11,2000-09-15,smitb003,smithbr03,Brian Smith
15806,smithbu01,1880.0,8.0,20.0,USA,WV,Plum,1928.0,5.0,1.0,USA,WV,Charleston,Bull,Smith,Lewis Oscar,180.0,72.0,R,R,1904-08-30,1911-08-30,smitb111,smithbu01,Bull Smith
15807,smithbu02,1979.0,10.0,23.0,USA,CA,Torrance,,,,,,,Bud,Smith,Robert Allan,170.0,72.0,L,L,2001-06-10,2002-07-19,smitb004,smithbu02,Bud Smith
15808,smithbu03,1990.0,4.0,12.0,USA,TX,San Antonio,,,,,,,Burch,Smith,Burch Taylor,215.0,76.0,R,R,2013-05-11,2013-09-27,smitb005,smithbu03,Burch Smith
15809,smithca01,1901.0,4.0,8.0,USA,NC,Kernersville,1989.0,4.0,14.0,USA,FL,Miami,Carr,Smith,Emanuel Carr,175.0,73.0,R,R,1923-09-23,1924-06-09,smitc103,smithca01,Carr Smith
15810,smithca02,1989.0,10.0,19.0,USA,TX,Dallas,,,,,,,Carson,Smith,Carson Donald,215.0,78.0,R,R,2014-09-01,2015-10-03,smitc004,smithca02,Carson Smith
15811,smithch01,1840.0,12.0,11.0,USA,NY,Brooklyn,1897.0,11.0,15.0,USA,NY,Great Neck,Charlie,Smith,Charles J.,150.0,70.0,,,1871-05-18,1871-08-01,smitc106,smithch01,Charlie Smith
15812,smithch02,1880.0,4.0,20.0,USA,OH,Cleveland,1929.0,1.0,3.0,USA,OH,Wickliffe,Charlie,Smith,Charles Edwin,185.0,73.0,R,R,1902-08-06,1914-09-19,smitc107,smithch02,Charlie Smith
15813,smithch03,1892.0,12.0,2.0,USA,KY,Dayton,1935.0,10.0,11.0,USA,KY,Dayton,Chick,Smith,John William,165.0,68.0,L,L,1913-04-12,1913-05-21,smitc102,smithch03,Chick Smith
15814,smithch04,1937.0,9.0,15.0,USA,SC,Charleston,1994.0,11.0,29.0,USA,NV,Reno,Charley,Smith,Charles William,170.0,73.0,R,R,1960-09-08,1969-04-22,smitc105,smithch04,Charley Smith
15815,smithch05,1957.0,7.0,18.0,USA,CA,Torrance,,,,,,,Chris,Smith,Christopher William,185.0,72.0,B,R,1981-05-14,1983-10-02,smitc101,smithch05,Chris Smith
15816,smithch06,1969.0,10.0,21.0,USA,TN,Memphis,,,,,,,Chuck,Smith,Charles Edward,185.0,73.0,R,R,2000-06-13,2001-07-24,smitc001,smithch07,Chuck Smith
15817,smithch07,1981.0,4.0,9.0,USA,CA,Apple Valley,,,,,,,Chris,Smith,Christopher Michael,190.0,72.0,R,R,2008-06-21,2010-06-14,smitc002,smithch08,Chris Smith
15818,smithch08,1989.0,10.0,2.0,USA,CA,Thousand Oaks,,,,,,,Chad,Smith,Chad Dennis,215.0,75.0,R,R,2014-06-22,2015-05-06,smitc003,smithch09,Chad Smith
15819,smithcl01,1914.0,9.0,11.0,USA,KS,Cambridge,2002.0,3.0,5.0,USA,KS,Winfield,Clay,Smith,Clay Jamieson,190.0,74.0,R,R,1938-09-13,1940-09-22,smitc104,smithcl01,Clay Smith
15820,smithda01,1914.0,12.0,17.0,USA,SC,Sellers,1998.0,4.0,1.0,USA,NC,Whiteville,Dave,Smith,David Merwin,170.0,70.0,R,R,1938-06-16,1939-04-23,smitd105,smithda01,Dave Smith
15821,smithda02,1955.0,1.0,21.0,USA,CA,Richmond,2008.0,12.0,17.0,USA,CA,San Diego,Dave,Smith,David Stanley,195.0,73.0,R,R,1980-04-11,1992-06-08,smitd001,smithda02,Dave Smith
15822,smithda03,1957.0,8.0,30.0,USA,TX,Tomball,,,,,,,Dave,Smith,David Wayne,190.0,73.0,R,R,1984-09-18,1985-09-14,smitd002,smithda03,Dave Smith
15823,smithda04,1960.0,7.0,29.0,USA,MD,Baltimore,,,,,,,Dar,Smith,Daryl Clinton,185.0,76.0,R,R,1990-09-18,1990-10-03,smitd004,smithda04,Dar Smith
15824,smithda05,1969.0,4.0,20.0,USA,MN,St. Paul,,,,,,,Dan,Smith,Daniel Scott,190.0,77.0,L,L,1992-09-12,1994-07-08,smitd005,smithda05,Dan Smith
15825,smithda06,1975.0,9.0,15.0,USA,NJ,Flemington,,,,,,,Dan,Smith,Daniel Charles,210.0,75.0,R,R,1999-06-08,2003-06-25,smitd006,smithda07,Dan Smith
15826,smithdi01,1927.0,7.0,21.0,USA,PA,Blandburg,,,,,,,Dick,Smith,Richard Harrison,160.0,68.0,R,R,1951-09-14,1955-05-01,smitd103,smithdi01,Dick Smith
15827,smithdi02,1939.0,5.0,17.0,USA,OR,Lebanon,2012.0,2.0,19.0,USA,OR,Medford,Dick,Smith,Richard Arthur,205.0,74.0,R,R,1963-07-20,1965-05-02,smitd104,smithdi02,Dick Smith
15828,smithdi03,1944.0,8.0,25.0,USA,NC,Lincolnton,,,,,,,Dick,Smith,Richard Kelly,200.0,77.0,R,R,1969-08-20,1969-09-27,smitd102,smithdi03,Dick Smith
15829,smithdo01,1892.0,5.0,25.0,USA,MA,Millers Falls,1973.0,9.0,18.0,USA,MA,Greenfield,Doug,Smith,Douglass Weldon,168.0,70.0,L,L,1912-07-10,1912-07-10,smitd101,smithdo01,Doug Smith
15830,smithdw01,1963.0,11.0,8.0,USA,FL,Tallahassee,,,,,,,Dwight,Smith,John Dwight,175.0,71.0,L,R,1989-05-01,1996-09-29,smitd003,smithdw01,Dwight Smith
15831,smithea01,1891.0,1.0,20.0,USA,OH,Oak Hill,1943.0,3.0,13.0,USA,OH,Portsmouth,Earl,Smith,Earl Leonard,170.0,71.0,B,R,1916-09-10,1922-08-06,smite107,smithea01,Earl Smith
15832,smithea02,1897.0,2.0,14.0,USA,AR,Sheridan,1963.0,6.0,8.0,USA,AR,Little Rock,Earl,Smith,Earl Sutton,180.0,70.0,L,R,1919-04-24,1930-09-28,smite106,smithea02,Earl Smith
15833,smithea03,1928.0,3.0,14.0,USA,WA,Sunnyside,2014.0,9.0,27.0,USA,CA,Fresno,Earl,Smith,Earl Calvin,185.0,72.0,R,R,1955-04-14,1955-04-29,smite108,smithea03,Earl Smith
15834,smithed01,1862.0,6.0,12.0,USA,RI,Providence,1892.0,11.0,3.0,USA,RI,Providence,Edgar,Smith,Edgar Eugene,160.0,70.0,R,R,1883-05-25,1890-08-12,smite101,smithed01,Edgar Smith
15835,smithed02,1860.0,10.0,15.0,USA,CT,North Haven,,,,,,,Edgar,Smith,Albert Edward,200.0,72.0,,R,1883-06-20,1883-09-29,smite109,smithed02,Edgar Smith
15836,smithed03,1879.0,2.0,21.0,USA,IN,Mentone,1956.0,3.0,20.0,USA,FL,Tarpon Springs,Ed,Smith,Rhesa Edward,170.0,71.0,R,R,1906-04-27,1906-10-07,smite102,smithed03,Ed Smith
15837,smithed04,1913.0,12.0,14.0,USA,NJ,Mansfield,1994.0,1.0,2.0,USA,NJ,Willingboro,Eddie,Smith,Edgar,174.0,70.0,B,L,1936-09-20,1947-09-20,smite105,smithed04,Eddie Smith
15838,smithed05,,,,,,,,,,,,,Ed,Smith,Ed,,,,,1884-04-18,1884-05-22,smite110,smithed05,Ed Smith
15839,smithel01,1868.0,3.0,23.0,USA,PA,Pittsburgh,1945.0,11.0,3.0,USA,PA,Pittsburgh,Mike,Smith,Elmer Ellsworth,178.0,71.0,L,L,1886-09-10,1901-06-15,smitm104,smithel01,Mike Smith
15840,smithel02,1892.0,9.0,21.0,USA,OH,Erie County,1984.0,8.0,3.0,USA,KY,Columbia,Elmer,Smith,Elmer John,165.0,70.0,L,R,1914-09-20,1925-09-27,smite104,smithel02,Elmer Smith
15841,smither01,1899.0,10.0,11.0,USA,NJ,Totowa,1973.0,4.0,6.0,USA,NY,Brooklyn,Ernie,Smith,Ernest Henry,155.0,68.0,R,R,1930-04-17,1930-05-22,smite103,smither01,Ernie Smith
15842,smithfr01,1857.0,11.0,24.0,CAN,ON,Fonthill,1928.0,10.0,11.0,USA,NY,Canandaigua,Frank,Smith,Frank L.,175.0,70.0,R,,1884-08-06,1884-10-03,smitf105,smithfr01,Frank Smith
15843,smithfr02,1865.0,5.0,,USA,MD,Baltimore,1926.0,11.0,19.0,USA,IL,Chicago,Fred,Smith,Fred Christopher,156.0,71.0,L,R,1890-04-18,1890-10-12,smitf101,smithfr02,Fred Smith
15844,smithfr03,1879.0,10.0,28.0,USA,PA,Pittsburgh,1952.0,11.0,3.0,USA,PA,Pittsburgh,Frank,Smith,Frank Elmer,194.0,70.0,R,R,1904-04-22,1915-09-30,smitf106,smithfr03,Frank Smith
15845,smithfr04,1878.0,11.0,24.0,USA,WI,New Diggings,1964.0,2.0,4.0,USA,CA,Los Angeles,Fred,Smith,Frederick,186.0,72.0,R,R,1907-06-14,1907-09-21,smitf102,smithfr04,Fred Smith
15846,smithfr05,1891.0,7.0,29.0,USA,OH,Cleveland,1961.0,5.0,28.0,USA,OH,Cleveland,Fred,Smith,Fred Vincent,185.0,71.0,R,R,1913-04-17,1917-09-30,smitf103,smithfr05,Fred Smith
15847,smithfr06,1928.0,4.0,4.0,USA,NY,Pierrepont Manor,2005.0,9.0,24.0,USA,FL,Malone,Frank,Smith,Frank Thomas,195.0,75.0,R,R,1950-04-18,1956-05-13,smitf104,smithfr06,Frank Smith
15848,smithge01,1859.0,4.0,20.0,USA,PA,Pittsburgh,1927.0,12.0,1.0,USA,PA,Altoona,Germany,Smith,George J.,175.0,72.0,R,R,1884-04-17,1898-10-09,smitg103,smithge01,Germany Smith
15849,smithge02,1892.0,5.0,31.0,USA,CT,East Port Chester,1965.0,1.0,7.0,USA,CT,Greenwich,George,Smith,George Allen,163.0,74.0,R,R,1916-08-09,1923-09-21,smitg104,smithge02,George Smith
15850,smithge03,1901.0,10.0,27.0,USA,KY,Louisville,1981.0,5.0,26.0,USA,VA,Richmond,George,Smith,George Shelby,175.0,73.0,R,R,1926-04-21,1930-09-17,smitg102,smithge03,George Smith
15851,smithge04,1937.0,7.0,7.0,USA,FL,St. Petersburg,1987.0,6.0,15.0,USA,FL,St. Petersburg,George,Smith,George Cornelius,170.0,70.0,R,R,1963-08-04,1966-09-17,smitg101,smithge04,George Smith
15852,smithgr01,1967.0,4.0,5.0,USA,MD,Baltimore,,,,,,,Greg,Smith,Gregory Alan,170.0,71.0,B,R,1989-09-02,1991-05-24,smitg001,smithgr01,Greg Smith
